,Date,User,Tweet,Keyword
74,2022-05-04 05:15:00+00:00,kathmandupost,"India registered about 475,000 more total deaths in 2020 than the previous year, government data released months ahead of schedule on Tuesday showed, as the WHO readies its estimates of excess Covid-19 deaths whose methodology New Delhi has opposed.

https://t.co/lL4cagmyDR",death
75,2022-01-02 15:15:00+00:00,kathmandupost,"OPINION: Desmond Tutu and Nepal

Tutu’s death has become an occasion of soul-searching in tackling the multiple whammies.

https://t.co/gMtdvIpDk9 — by Abhi Subedi",death
76,2022-02-10 12:08:13+00:00,kathmandupost,"Civil and army officials responsible for last month’s rhino death, probe finds

Recommends departmental action against civil officials and warning army officials.

https://t.co/c4uamhcASG — by @gorkhamuslim",death
77,2023-03-31 14:30:31+00:00,kathmandupost,"Death toll from Nuwakot jeep accident reaches three

The jeep skidded off the road and fell some 400 metres causing the fatalities.

https://t.co/RDBE5avndt",death
78,2022-11-09 13:45:00+00:00,kathmandupost,"Nepal lacks equipment to test harmful substances in syrupy medicines

Admission comes amid quality concerns of medicines in supply as cough syrups are linked to deaths in 2 countries. 

https://t.co/QQqRALK61y — by @arjunpoudeltkp",death
79,2022-03-08 11:19:28+00:00,kathmandupost,"Nepal logs 194 new Covid-19 cases

According to the Health Ministry, the countrywide death toll has now reached 11,949 and the number of active cases stands at 5,875.

https://t.co/giG9ZXJRdm",death
80,2022-01-24 10:47:52+00:00,kathmandupost,"Nepal reports 10,319 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,659 and the number of active cases stands at 82,550.

https://t.co/MFL9R1uw0i",death
81,2022-02-07 07:30:00+00:00,kathmandupost,"27-year-old woman burnt to death in Saptari

Raj Kumari Sah was set on fire by her brother-in-law while preparing a meal on Friday. She died of burn injuries on Saturday.

https://t.co/CHE80GVnmR — by Abdhesh Kumar Jha",death
82,2023-01-31 02:55:00+00:00,kathmandupost,"Death toll in suicide bombing at mosque in Pakistan climbs to 59

The death toll rose to 59 after several people succumbed to their wounds, hospital official Mohammad Asim said in a statement. Police said 27 of the dead were police officials.

https://t.co/j2NrEYBEWX",death
83,2023-02-17 20:15:00+00:00,kathmandupost,"As accidents rise, concerns grow over safety of cooking gas cylinders

Burns hospital records show deaths of 33 people in cylinder blasts in the past three years. 

https://t.co/Jfm1WDXBFo — by @AnupOjha7",death
84,2022-10-13 05:15:00+00:00,kathmandupost,"Two arrested in connection with death of a girl in Kathmandu

The victim was likely set on fire before being taken to hospital for treatment, police say. She died on Monday while undergoing treatment.

https://t.co/l0EogJym5E",death
85,2022-08-23 22:45:00+00:00,kathmandupost,"Nepal’s chronic obstructive pulmonary diseases death rate is the world’s highest, says new report

Nepal had the world’s highest age standardised death rates for chronic lung disease caused by air pollution in 2019.

https://t.co/BEnfzsxJka — by @arjunpoudeltkp",death
86,2021-12-25 10:51:53+00:00,kathmandupost,"Nepal reports 157 new Covid-19 cases, one death

According to the Health Ministry, the countrywide death toll has now reached 11,583 and the number of active cases stands at 4,978.

https://t.co/4untLOE0xI",death
87,2022-02-06 20:15:00+00:00,kathmandupost,"OPINION: The cost of sidelining the humanities

A major academic discipline is dying a slow death due to a system keen on quantifying success.

https://t.co/tkywqxdN1P — by @AarteeBaral",death
88,2022-08-14 13:15:25+00:00,kathmandupost,"Nepal reports 455 new Covid-19 cases

Two new deaths were reported in the last 24 hours. Number of active cases stands at 5,435.

https://t.co/NDNWkNAfLl",death
89,2022-12-25 06:00:02+00:00,kathmandupost,"China health commission stops publishing daily Covid figures

Despite the record surge of infections, the NHC had reported no Covid deaths nationwide for four consecutive days before halting the data release.

https://t.co/q1kqt7UIxd",death
90,2023-03-25 06:51:02+00:00,kathmandupost,"Government to form committee to probe death of Limbu in Biratnagar protest

Limbu, who had sustained serious injuries during a police assault on March 19, died on Friday.

https://t.co/yfoD3dJdnV",death
91,2023-02-09 07:22:22+00:00,kathmandupost,"UPDATE: Turkey leader acknowledges earthquake relief problems as death toll passes 15,000

There were similar scenes and complaints in neighbouring Syria, whose north was hard hit by Monday's huge quake.

https://t.co/HWG9sOG2kf",death
92,2023-01-17 03:15:45+00:00,kathmandupost,"China’s population shrinks for the first time since 1961

China also logged its highest death rate since 1974, registering 7.37 deaths per 1,000 people compared with a rate of 7.18 deaths in 2021.

https://t.co/kKTsKhUb8Z",death
93,2022-07-04 09:11:54+00:00,kathmandupost,"Indian embassy security guard dead

Embassy sources say the man, 32, shot himself to death, investigation underway. Body taken to TU Teaching Hospital for post-mortem.

https://t.co/GtQR1WM5ir",death
94,2023-01-23 17:45:30+00:00,kathmandupost,"Janakpur youths found murdered in India

A preliminary probe shows the two were kidnapped and later strangled to death.

https://t.co/8sN0M80XHr  — by Shyam Sundar Sashi",death
