,Date,User,Tweet,Keyword
107,2022-06-16 10:45:00+00:00,kathmandupost,"A scene from an aircraft accident rescue drill at the Tribhuvan International Airport in Kathmandu on Wednesday. 

Photo by: @dpak_kc https://t.co/pJzLF737i0",rescue
108,2018-10-16 00:15:00+00:00,kathmandupost,"A high altitude search and rescue team, with support of the local people, on Sunday retrieved the bodies of nine climbers killed in a snowstorm at the Mt Gurja base camp in Myagdi

https://t.co/44L6mtkl5i",rescue
109,2022-12-18 04:00:00+00:00,kathmandupost,"Search continues for nine campers caught in Malaysia landslide

Of the 94 people caught in the landslide, 61 were safe and nine still missing, the Selangor state fire and rescue department said. Those killed included seven children.

https://t.co/OF5waIQzs2",rescue
110,2020-06-07 22:05:00+00:00,kathmandupost,"Local units in Gandaki are running out of financial resources to combat coronavirus

As the province sees a surge in Covid-19 cases, local units struggle to fund their response, including rescue efforts.

https://t.co/HRpvUIxXdJ",rescue
111,2016-01-21 10:00:27+00:00,kathmandupost,"Police rescue four girls from traffickers

https://t.co/O17kGKjI79",rescue
112,2020-07-29 08:15:00+00:00,kathmandupost,"Three dead, seven missing in separate landslides in Kalikot and Rukum (West) district

Authorities say continuous rainfall has hampered the search and rescue operation.

https://t.co/SYhZsOmF7K — by Tularam Pandey &amp; Hari Gautam",rescue
113,2017-05-25 05:00:01+00:00,kathmandupost,"If this mission is executed, it will be the most complex rescue operation on Everest by far

https://t.co/INtUVzGV5I",rescue
114,2020-03-11 05:45:00+00:00,kathmandupost,"Helicopter rescue programme for pregnant women effective in Gandaki Province

Out of the 14 women rescued in the past two years, 13 have been successfully treated.
https://t.co/n5NrhKX1tS — by Pratiksha Kafle",rescue
115,2018-10-04 10:15:00+00:00,kathmandupost,"The Tourism Ministry on Wednesday said it was establishing a one-stop platform to issue helicopter rescue permits in restricted areas after rising deaths due to delayed medical evacuation flights

https://t.co/7vCokyOD1U",rescue
116,2014-08-02 06:05:19+00:00,kathmandupost,"Sunkoshi landslide: Death toll reaches 8, PM directs swift rescue, downstream areas may be declared 'crisis-hit' http://t.co/lAcLKvxIxW",rescue
